material_id,formula,transition_metal,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,energy_above_hull,volume,density,band_gap,is_stable,is_metal
mp-725,RhO2,Rh,8.0,45.0,37.0,20.333333333333332,16.444444444444443,8.0,59.0,87.0,28.0,77.66666666666667,12.444444444444443,87.0,15.9994,102.9055,86.90610000000001,44.9681,38.62493333333333,15.9994,54.8,2237.0,2182.2,782.1999999999999,969.8666666666668,54.8,9.0,16.0,7.0,13.666666666666666,3.111111111111111,16.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,142.0,76.0,91.33333333333333,33.77777777777778,66.0,2.28,3.44,1.1600000000000001,3.0533333333333332,0.5155555555555557,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.0,1.3333333333333333,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,13.64,4.535,10.616666666666667,2.0155555555555558,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.0,94.66666666666667,12.0,0.0,62.21966740434897,7.200741182349888,0.0,True,True
mp-1179690,Rh2O3,Rh,8.0,45.0,37.0,22.8,17.76,8.0,59.0,87.0,28.0,75.8,13.440000000000001,87.0,15.9994,102.9055,86.90610000000001,50.76184,41.714928,15.9994,54.8,2237.0,2182.2,927.68,1047.4560000000001,54.8,9.0,16.0,7.0,13.2,3.3600000000000003,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,142.0,76.0,96.4,36.480000000000004,66.0,2.28,3.44,1.1600000000000001,2.976,0.5568000000000001,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.2,1.44,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,13.64,4.535,10.919,2.1768,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,0.1527610934999996,218.35607949827573,7.720601938260356,0.2942,False,False
mp-1018886,PdO2,Pd,8.0,46.0,38.0,20.666666666666668,16.88888888888889,8.0,62.0,87.0,25.0,78.66666666666667,11.111111111111109,87.0,15.9994,106.42,90.42060000000001,46.1396,40.186933333333336,15.9994,54.8,1828.05,1773.25,645.8833333333333,788.111111111111,54.8,10.0,16.0,6.0,14.0,2.6666666666666665,16.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,139.0,73.0,90.33333333333333,32.44444444444444,66.0,2.2,3.44,1.2399999999999998,3.026666666666667,0.551111111111111,3.44,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.333333333333333,1.7777777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,9.105,14.41,5.305,10.873333333333335,2.357777777777778,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.0,94.66666666666667,12.0,0.0,64.3430838656573,7.144507582289027,0.0,True,True
mp-1336,PdO,Pd,8.0,46.0,38.0,27.0,19.0,8.0,62.0,87.0,25.0,74.5,12.5,62.0,15.9994,106.42,90.42060000000001,61.2097,45.210300000000004,15.9994,54.8,1828.05,1773.25,941.425,886.625,54.8,10.0,16.0,6.0,13.0,3.0,10.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,139.0,73.0,102.5,36.5,66.0,2.2,3.44,1.2399999999999998,2.8200000000000003,0.6199999999999999,2.2,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,14.41,5.305,11.7575,2.6525,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,0.0,50.08427352138736,8.117605875103205,0.0,True,True
mp-10729,Pd2O,Pd,8.0,46.0,38.0,33.333333333333336,16.88888888888889,46.0,62.0,87.0,25.0,70.33333333333333,11.111111111111109,62.0,15.9994,106.42,90.42060000000001,76.27980000000001,40.186933333333336,106.42,54.8,1828.05,1773.25,1236.9666666666667,788.111111111111,1828.05,10.0,16.0,6.0,12.0,2.6666666666666665,10.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,66.0,139.0,73.0,114.66666666666667,32.44444444444444,139.0,2.2,3.44,1.2399999999999998,2.6133333333333333,0.551111111111111,2.2,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.666666666666666,1.777777777777778,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,9.105,14.41,5.305,12.641666666666666,2.357777777777778,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.0,94.66666666666667,225.0,0.1386693266666672,93.72186531305884,8.109031183681832,0.0,False,True
mp-1219936,Pd7O8,Pd,8.0,46.0,38.0,25.733333333333334,18.915555555555557,8.0,62.0,87.0,25.0,75.33333333333333,12.444444444444446,87.0,15.9994,106.42,90.42060000000001,58.19568,45.009365333333335,15.9994,54.8,1828.05,1773.25,882.3166666666667,882.6844444444445,54.8,10.0,16.0,6.0,13.2,2.9866666666666664,16.0,2.0,5.0,3.0,3.4,1.4933333333333332,2.0,66.0,139.0,73.0,100.06666666666666,36.337777777777774,66.0,2.2,3.44,1.2399999999999998,2.8613333333333335,0.6172444444444444,3.44,0.0,2.0,2.0,1.0666666666666667,0.9955555555555555,2.0,0.0,4.0,4.0,2.1333333333333333,1.991111111111111,4.0,0.0,10.0,10.0,4.666666666666667,4.977777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.866666666666666,1.991111111111111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0666666666666667,0.9955555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0666666666666667,0.9955555555555555,2.0,9.105,14.41,5.305,11.580666666666668,2.640711111111111,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,111.4,106.02666666666667,12.0,0.0562793776666668,190.71525964567337,7.600561207994447,0.0,False,True
mp-2803876,AgO,Ag,8.0,47.0,39.0,27.5,19.5,8.0,65.0,87.0,22.0,76.0,11.0,65.0,15.9994,107.8682,91.86880000000001,61.9338,45.9344,15.9994,54.8,1234.93,1180.13,644.865,590.065,54.8,11.0,16.0,5.0,13.5,2.5,11.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,145.0,79.0,105.5,39.5,66.0,1.93,3.44,1.51,2.685,0.755,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.5,2.5,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,9.105,16.33,7.224999999999998,12.7175,3.612499999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,0.0,61.1210263814898,6.730482171210601,0.0,True,True
mp-1214896,AgO2,Ag,8.0,47.0,39.0,21.0,17.333333333333332,8.0,65.0,87.0,22.0,79.66666666666667,9.777777777777777,87.0,15.9994,107.8682,91.86880000000001,46.62233333333333,40.830577777777776,15.9994,54.8,1234.93,1180.13,448.1766666666667,524.5022222222223,54.8,11.0,16.0,5.0,14.333333333333334,2.222222222222222,16.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,145.0,79.0,92.33333333333333,35.11111111111111,66.0,1.93,3.44,1.51,2.936666666666667,0.6711111111111109,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.666666666666667,2.2222222222222223,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,9.105,16.33,7.224999999999998,11.513333333333334,3.2111111111111104,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.0,94.66666666666667,12.0,0.7035315005555556,98.07180208745356,4.736419908864837,0.0,False,True
mp-1046809,Ag2O3,Ag,8.0,47.0,39.0,23.6,18.72,8.0,65.0,87.0,22.0,78.2,10.559999999999999,87.0,15.9994,107.8682,91.86880000000001,52.74692,44.097024,15.9994,54.8,1234.93,1180.13,526.8520000000001,566.4624,54.8,11.0,16.0,5.0,14.0,2.4,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,145.0,79.0,97.6,37.92,66.0,1.93,3.44,1.51,2.836,0.7248,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.0,2.4,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6,0.48,2.0,9.105,16.33,7.224999999999998,11.995,3.467999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,0.2562967936666656,283.5055218558439,6.178949944384813,0.0,False,True
mp-353,Ag2O,Ag,8.0,47.0,39.0,34.0,17.333333333333332,47.0,65.0,87.0,22.0,72.33333333333333,9.777777777777777,65.0,15.9994,107.8682,91.86880000000001,77.24526666666667,40.83057777777778,107.8682,54.8,1234.93,1180.13,841.5533333333334,524.5022222222223,1234.93,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,66.0,145.0,79.0,118.66666666666667,35.11111111111111,145.0,1.93,3.44,1.51,2.433333333333333,0.6711111111111111,1.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.333333333333334,2.222222222222222,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,16.33,7.224999999999998,13.921666666666667,3.21111111111111,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.0,94.66666666666667,225.0,0.0,107.44222318884997,7.163037735938534,0.0,True,True
mp-1605,Ag3O4,Ag,8.0,47.0,39.0,24.714285714285715,19.102040816326532,8.0,65.0,87.0,22.0,77.57142857142857,10.775510204081632,87.0,15.9994,107.8682,91.86880000000001,55.371742857142856,44.99696326530612,15.9994,54.8,1234.93,1180.13,560.5699999999999,578.0228571428571,54.8,11.0,16.0,5.0,13.857142857142858,2.4489795918367347,16.0,2.0,5.0,3.0,3.2857142857142856,1.4693877551020407,2.0,66.0,145.0,79.0,99.85714285714286,38.693877551020414,66.0,1.93,3.44,1.51,2.792857142857143,0.7395918367346939,3.44,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.142857142857142,2.4489795918367347,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,9.105,16.33,7.224999999999998,12.20142857142857,3.5387755102040805,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0,0.0,182.6046271942463,7.049422637189597,0.0,True,True
mp-27819,Ag3O,Ag,8.0,47.0,39.0,37.25,14.625,47.0,65.0,87.0,22.0,70.5,8.25,65.0,15.9994,107.8682,91.86880000000001,84.901,34.4508,107.8682,54.8,1234.93,1180.13,939.8975,442.54875000000004,1234.93,11.0,16.0,5.0,12.25,1.875,11.0,2.0,5.0,3.0,4.25,1.125,5.0,66.0,145.0,79.0,125.25,29.625,145.0,1.93,3.44,1.51,2.3075,0.5662500000000001,1.93,1.0,2.0,1.0,1.25,0.375,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.75,1.875,11.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.25,0.375,1.0,9.105,16.33,7.224999999999998,14.52375,2.7093749999999988,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,171.75,79.875,225.0,0.0201617395833331,122.23889308286942,9.226616762296846,0.0,False,True
mp-1096866,CdO2,Cd,8.0,48.0,40.0,21.333333333333332,17.777777777777775,8.0,70.0,87.0,17.0,81.33333333333333,7.555555555555557,87.0,15.9994,112.411,96.4116,48.136599999999994,42.8496,15.9994,54.8,594.22,539.4200000000001,234.60666666666668,239.74222222222224,54.8,12.0,16.0,4.0,14.666666666666666,1.777777777777778,16.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,144.0,78.0,92.0,34.666666666666664,66.0,1.69,3.44,1.75,2.856666666666667,0.7777777777777777,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,8.0,2.6666666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,9.105,19.495,10.39,12.568333333333333,4.6177777777777775,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,72.66666666666667,80.8888888888889,12.0,0.4323955816666665,43.41044845489024,5.5239723009106525,0.0,False,True
mp-1132,CdO,Cd,8.0,48.0,40.0,28.0,20.0,8.0,70.0,87.0,17.0,78.5,8.5,70.0,15.9994,112.411,96.4116,64.2052,48.205799999999996,15.9994,54.8,594.22,539.4200000000001,324.51,269.71000000000004,54.8,12.0,16.0,4.0,14.0,2.0,12.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,144.0,78.0,105.0,39.0,66.0,1.69,3.44,1.75,2.565,0.875,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,19.495,10.39,14.3,5.195,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,103.0,91.0,12.0,0.0,26.32170194637648,8.100938400185731,0.0,True,True
mp-1206559,LaO2,La,8.0,57.0,49.0,24.333333333333332,21.777777777777782,8.0,13.0,87.0,74.0,62.333333333333336,32.888888888888886,87.0,15.9994,138.90547,122.90607000000001,56.96809,54.62492,15.9994,54.8,1193.0,1138.2,434.2,505.8666666666666,54.8,3.0,16.0,13.0,11.666666666666666,5.777777777777779,16.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,207.0,141.0,113.0,62.666666666666664,66.0,1.1,3.44,2.34,2.66,1.0399999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.3333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.333333333333333,3.1111111111111107,2.0,9.105,36.8975,27.7925,18.36916666666667,12.352222222222224,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,72.66666666666667,80.8888888888889,12.0,0.1400334612499989,106.213197516999,5.343840954130625,0.0,False,True
mp-1206710,LaO,La,8.0,57.0,49.0,32.5,24.5,8.0,13.0,87.0,74.0,50.0,37.0,13.0,15.9994,138.90547,122.90607000000001,77.45243500000001,61.453035,15.9994,54.8,1193.0,1138.2,623.9,569.1,54.8,3.0,16.0,13.0,9.5,6.5,3.0,2.0,6.0,4.0,4.0,2.0,2.0,66.0,207.0,141.0,136.5,70.5,66.0,1.1,3.44,2.34,2.27,1.17,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.5,3.5,2.0,9.105,36.8975,27.7925,23.00125,13.89625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,103.0,91.0,12.0,0.0256111212499998,33.99115179242404,7.5674278462756925,0.0,False,True
mp-1180635,La2O3,La,8.0,57.0,49.0,27.6,23.52,8.0,13.0,87.0,74.0,57.4,35.52,87.0,15.9994,138.90547,122.90607000000001,65.161828,58.9949136,15.9994,54.8,1193.0,1138.2,510.08000000000004,546.336,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,207.0,141.0,122.4,67.67999999999999,66.0,1.1,3.44,2.34,2.504,1.1232,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.8,3.3599999999999994,2.0,9.105,36.8975,27.7925,20.222,13.340399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0.2356560484999992,115.60663530993467,4.679824860664666,0.0,False,True
mp-775757,HfO2,Hf,8.0,72.0,64.0,29.333333333333332,28.444444444444446,8.0,45.0,87.0,42.0,73.0,18.666666666666668,87.0,15.9994,178.49,162.4906,70.16293333333333,72.21804444444444,15.9994,54.8,2506.0,2451.2,871.8666666666667,1089.4222222222222,54.8,4.0,16.0,12.0,12.0,5.333333333333333,16.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,175.0,109.0,102.33333333333333,48.444444444444436,66.0,1.3,3.44,2.1399999999999997,2.7266666666666666,0.9511111111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,18.0,12.0,10.0,5.333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,9.105,22.2,13.094999999999999,13.469999999999999,5.819999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,72.66666666666667,80.8888888888889,12.0,0.0099286387500008,272.91790420316113,10.24556822655066,4.016500000000001,False,False
